Wagon ID,Symbol,Type,Owner
654061,K,Closed,NRZ
654090,K,Closed,NRZ
654100,K,Closed,NRZ
654113,K,Closed,NRZ
654126,K,Closed,NRZ
654139,K,Closed,NRZ
654142,K,Closed,NRZ
654155,K,Closed,NRZ
654168,K,Closed,NRZ
654171,K,Closed,NRZ
654184,K,Closed,NRZ
654197,K,Closed,NRZ
654207,K,Closed,NRZ
654210,K,Closed,NRZ
654223,K,Closed,NRZ
654236,K,Closed,NRZ
654249,K,Closed,NRZ
654265,K,Closed,NRZ
654278,K,Closed,NRZ
654294,K,Closed,NRZ
654304,K,Closed,NRZ
654317,K,Closed,NRZ
654333,K,Closed,NRZ
654346,K,Closed,NRZ
654359,K,Closed,NRZ
654362,K,Closed,NRZ
654375,K,Closed,NRZ
654388,K,Closed,NRZ
654401,K,Closed,NRZ
654414,K,Closed,NRZ
654427,K,Closed,NRZ
654430,K,Closed,NRZ
654443,K,Closed,NRZ
654456,K,Closed,NRZ
654498,K,Closed,NRZ
654508,K,Closed,NRZ
654524,K,Closed,NRZ
654537,K,Closed,NRZ
654540,K,Closed,NRZ
654553,K,Closed,NRZ
654566,K,Closed,NRZ
654582,K,Closed,NRZ
654595,K,Closed,NRZ
654605,K,Closed,NRZ
654618,K,Closed,NRZ
654621,K,Closed,NRZ
654634,K,Closed,NRZ
654647,K,Closed,NRZ
654650,K,Closed,NRZ
654663,K,Closed,NRZ
654676,K,Closed,NRZ
654689,K,Closed,NRZ
654692,K,Closed,NRZ
654702,K,Closed,NRZ
654715,K,Closed,NRZ
654728,K,Closed,NRZ
654731,K,Closed,NRZ
654744,K,Closed,NRZ
654757,K,Closed,NRZ
654760,K,Closed,NRZ
654773,K,Closed,NRZ
654786,K,Closed,NRZ
654799,K,Closed,NRZ
654809,K,Closed,NRZ
654812,K,Closed,NRZ
654825,K,Closed,NRZ
654838,K,Closed,NRZ
654841,K,Closed,NRZ
654896,K,Closed,NRZ
654906,K,Closed,NRZ
654919,K,Closed,NRZ
654922,K,Closed,NRZ
654935,K,Closed,NRZ
654948,K,Closed,NRZ
654951,K,Closed,NRZ
654964,K,Closed,NRZ
654977,K,Closed,NRZ
654980,K,Closed,NRZ
654993,K,Closed,NRZ
655002,K,Closed,NRZ
655015,K,Closed,NRZ
655028,K,Closed,NRZ
655031,K,Closed,NRZ
655044,K,Closed,NRZ
655057,K,Closed,NRZ
655073,K,Closed,NRZ
655086,K,Closed,NRZ
655099,K,Closed,NRZ
655109,K,Closed,NRZ
655112,K,Closed,NRZ
655125,K,Closed,NRZ
655138,K,Closed,NRZ
655141,K,Closed,NRZ
655154,K,Closed,NRZ
655167,K,Closed,NRZ
655170,K,Closed,NRZ
655183,K,Closed,NRZ
655196,K,Closed,NRZ
655206,K,Closed,NRZ
655219,K,Closed,NRZ
655222,K,Closed,NRZ
655235,K,Closed,NRZ
655248,K,Closed,NRZ
655251,K,Closed,NRZ
655264,K,Closed,NRZ
655277,K,Closed,NRZ
655280,K,Closed,NRZ
655293,K,Closed,NRZ
655303,K,Closed,NRZ
655316,K,Closed,NRZ
655329,K,Closed,NRZ
655332,K,Closed,NRZ
655345,K,Closed,NRZ
655358,K,Closed,NRZ
655361,K,Closed,NRZ
655374,K,Closed,NRZ
655387,K,Closed,NRZ
655390,K,Closed,NRZ
655400,K,Closed,NRZ
655413,K,Closed,NRZ
655439,K,Closed,NRZ
655442,K,Closed,NRZ
655468,K,Closed,NRZ
655471,K,Closed,NRZ
655484,K,Closed,NRZ
655497,K,Closed,NRZ
655507,K,Closed,NRZ
655510,K,Closed,NRZ
655523,K,Closed,NRZ
655536,K,Closed,NRZ
655549,K,Closed,NRZ
655552,K,Closed,NRZ
655565,K,Closed,NRZ
655578,K,Closed,NRZ
655581,K,Closed,NRZ
655594,K,Closed,NRZ
655604,K,Closed,NRZ
655617,K,Closed,NRZ
655620,K,Closed,NRZ
655633,K,Closed,NRZ
655646,K,Closed,NRZ
655659,K,Closed,NRZ
655662,K,Closed,NRZ
655675,K,Closed,NRZ
655688,K,Closed,NRZ
655691,K,Closed,NRZ
655701,K,Closed,NRZ
655714,K,Closed,NRZ
655727,K,Closed,NRZ
655743,K,Closed,NRZ
655756,K,Closed,NRZ
655769,K,Closed,NRZ
655772,K,Closed,NRZ
655785,K,Closed,NRZ
655798,K,Closed,NRZ
655808,K,Closed,NRZ
655811,K,Closed,NRZ
655824,K,Closed,NRZ
655837,K,Closed,NRZ
655840,K,Closed,NRZ
655853,K,Closed,NRZ
655879,K,Closed,NRZ
655882,K,Closed,NRZ
655895,K,Closed,NRZ
655905,K,Closed,NRZ
655918,K,Closed,NRZ
655921,K,Closed,NRZ
655934,K,Closed,NRZ
655947,K,Closed,NRZ
655950,K,Closed,NRZ
655963,K,Closed,NRZ
655976,K,Closed,NRZ
655989,K,Closed,NRZ
655992,K,Closed,NRZ
656001,K,Closed,NRZ
656014,K,Closed,NRZ
656027,K,Closed,NRZ
656043,K,Closed,NRZ
656056,K,Closed,NRZ
656069,K,Closed,NRZ
656072,K,Closed,NRZ
656085,K,Closed,NRZ
656108,K,Closed,NRZ
656111,K,Closed,NRZ
656124,K,Closed,NRZ
656140,K,Closed,NRZ
656153,K,Closed,NRZ
656166,K,Closed,NRZ
656179,K,Closed,NRZ
656182,K,Closed,NRZ
656205,K,Closed,NRZ
656218,K,Closed,NRZ
656221,K,Closed,NRZ
656234,K,Closed,NRZ
656247,K,Closed,NRZ
656250,K,Closed,NRZ
656263,K,Closed,NRZ
656276,K,Closed,NRZ
656292,K,Closed,NRZ
656302,K,Closed,NRZ
656315,K,Closed,NRZ
656328,K,Closed,NRZ
656331,K,Closed,NRZ
656344,K,Closed,NRZ
656357,K,Closed,NRZ
656360,K,Closed,NRZ
656373,K,Closed,NRZ
656386,K,Closed,NRZ
656399,K,Closed,NRZ
656409,K,Closed,NRZ
656412,K,Closed,NRZ
656425,K,Closed,NRZ
656438,K,Closed,NRZ
656441,K,Closed,NRZ
656454,K,Closed,NRZ
656467,K,Closed,NRZ
656470,K,Closed,NRZ
656483,K,Closed,NRZ
656496,K,Closed,NRZ
656506,K,Closed,NRZ
656519,K,Closed,NRZ
656522,K,Closed,NRZ
656535,K,Closed,NRZ
656548,K,Closed,NRZ
656551,K,Closed,NRZ
656564,K,Closed,NRZ
656577,K,Closed,NRZ
656580,K,Closed,NRZ
656593,K,Closed,NRZ
656603,K,Closed,NRZ
656616,K,Closed,NRZ
656629,K,Closed,NRZ
656632,K,Closed,NRZ
656645,K,Closed,NRZ
656658,K,Closed,NRZ
656661,K,Closed,NRZ
656674,K,Closed,NRZ
656687,K,Closed,NRZ
656690,K,Closed,NRZ
656700,K,Closed,NRZ
656713,K,Closed,NRZ
656726,K,Closed,NRZ
656742,K,Closed,NRZ
656755,K,Closed,NRZ
656768,K,Closed,NRZ
656797,K,Closed,NRZ
656807,K,Closed,NRZ
656810,K,Closed,NRZ
656823,K,Closed,NRZ
656836,K,Closed,NRZ
656849,K,Closed,NRZ
656852,K,Closed,NRZ
656865,K,Closed,NRZ
656878,K,Closed,NRZ
656894,K,Closed,NRZ
656904,K,Closed,NRZ
656920,K,Closed,NRZ
656933,K,Closed,NRZ
656946,K,Closed,NRZ
656959,K,Closed,NRZ
656962,K,Closed,NRZ
656975,K,Closed,NRZ
656988,K,Closed,NRZ
657000,K,Closed,NRZ
657013,K,Closed,NRZ
657026,K,Closed,NRZ
657039,K,Closed,NRZ
657042,K,Closed,NRZ
657055,K,Closed,NRZ
657068,K,Closed,NRZ
657071,K,Closed,NRZ
657084,K,Closed,NRZ
657097,K,Closed,NRZ
657107,K,Closed,NRZ
657110,K,Closed,NRZ
657123,K,Closed,NRZ
657136,K,Closed,NRZ
657149,K,Closed,NRZ
657152,K,Closed,NRZ
657165,K,Closed,NRZ
657181,K,Closed,NRZ
657194,K,Closed,NRZ
657204,K,Closed,NRZ
657217,K,Closed,NRZ
657220,K,Closed,NRZ
657233,K,Closed,NRZ
657246,K,Closed,NRZ
657259,K,Closed,NRZ
657262,K,Closed,NRZ
657275,K,Closed,NRZ
657288,K,Closed,NRZ
657291,K,Closed,NRZ
657301,K,Closed,NRZ
657314,K,Closed,NRZ
657327,K,Closed,NRZ
657330,K,Closed,NRZ
657343,K,Closed,NRZ
657356,K,Closed,NRZ
657369,K,Closed,NRZ
657372,K,Closed,NRZ
657385,K,Closed,NRZ
657398,K,Closed,NRZ
657408,K,Closed,NRZ
657411,K,Closed,NRZ
657424,K,Closed,NRZ
657437,K,Closed,NRZ
657440,K,Closed,NRZ
657453,K,Closed,NRZ
657479,K,Closed,NRZ
657482,K,Closed,NRZ
657495,K,Closed,NRZ
657505,K,Closed,NRZ
657521,K,Closed,NRZ
657534,K,Closed,NRZ
657547,K,Closed,NRZ
657550,K,Closed,NRZ
657563,K,Closed,NRZ
657576,K,Closed,NRZ
657592,K,Closed,NRZ
657602,K,Closed,NRZ
657628,K,Closed,NRZ
657631,K,Closed,NRZ
657644,K,Closed,NRZ
657657,K,Closed,NRZ
657660,K,Closed,NRZ
657673,K,Closed,NRZ
657686,K,Closed,NRZ
657699,K,Closed,NRZ
657709,K,Closed,NRZ
657712,K,Closed,NRZ
657738,K,Closed,NRZ
657741,K,Closed,NRZ
657767,K,Closed,NRZ
657770,K,Closed,NRZ
657783,K,Closed,NRZ
657796,K,Closed,NRZ
657806,K,Closed,NRZ
657819,K,Closed,NRZ
657822,K,Closed,NRZ
657835,K,Closed,NRZ
657848,K,Closed,NRZ
657851,K,Closed,NRZ
657880,K,Closed,NRZ
657893,K,Closed,NRZ
657903,K,Closed,NRZ
657929,K,Closed,NRZ
657932,K,Closed,NRZ
657945,K,Closed,NRZ
657958,K,Closed,NRZ
657961,K,Closed,NRZ
657974,K,Closed,NRZ
657990,K,Closed,NRZ
658009,K,Closed,NRZ
658012,K,Closed,NRZ
658025,K,Closed,NRZ
658038,K,Closed,NRZ
658041,K,Closed,NRZ
658054,K,Closed,NRZ
658067,K,Closed,NRZ
658070,K,Closed,NRZ
658083,K,Closed,NRZ
658106,K,Closed,NRZ
658119,K,Closed,NRZ
658122,K,Closed,NRZ
658135,K,Closed,NRZ
658148,K,Closed,NRZ
658151,K,Closed,NRZ
658177,K,Closed,NRZ
658180,K,Closed,NRZ
658193,K,Closed,NRZ
658203,K,Closed,NRZ
658216,K,Closed,NRZ
658229,K,Closed,NRZ
658232,K,Closed,NRZ
658245,K,Closed,NRZ
658258,K,Closed,NRZ
658261,K,Closed,NRZ
658274,K,Closed,NRZ
658287,K,Closed,NRZ
658290,K,Closed,NRZ
658300,K,Closed,NRZ
658313,K,Closed,NRZ
658326,K,Closed,NRZ
658339,K,Closed,NRZ
658342,K,Closed,NRZ
658355,K,Closed,NRZ
658368,K,Closed,NRZ
658371,K,Closed,NRZ
658384,K,Closed,NRZ
658397,K,Closed,NRZ
658407,K,Closed,NRZ
658410,K,Closed,NRZ
658423,K,Closed,NRZ
658436,K,Closed,NRZ
658449,K,Closed,NRZ
658452,K,Closed,NRZ
658465,K,Closed,NRZ
658478,K,Closed,NRZ
658481,K,Closed,NRZ
658494,K,Closed,NRZ
658504,K,Closed,NRZ
658520,K,Closed,NRZ
658533,K,Closed,NRZ
658546,K,Closed,NRZ
658559,K,Closed,NRZ
658562,K,Closed,NRZ
658575,K,Closed,NRZ
658588,K,Closed,NRZ
658591,K,Closed,NRZ
658601,K,Closed,NRZ
658614,K,Closed,NRZ
658627,K,Closed,NRZ
658630,K,Closed,NRZ
658643,K,Closed,NRZ
658656,K,Closed,NRZ
658685,K,Closed,NRZ
658698,K,Closed,NRZ
658711,K,Closed,NRZ
658724,K,Closed,NRZ
658737,K,Closed,NRZ
658740,K,Closed,NRZ
658753,K,Closed,NRZ
658766,K,Closed,NRZ
658779,K,Closed,NRZ
658782,K,Closed,NRZ
658795,K,Closed,NRZ
658805,K,Closed,NRZ
658818,K,Closed,NRZ
658821,K,Closed,NRZ
658834,K,Closed,NRZ
658847,K,Closed,NRZ
658850,K,Closed,NRZ
658863,K,Closed,NRZ
658889,K,Closed,NRZ
658892,K,Closed,NRZ
658915,K,Closed,NRZ
658928,K,Closed,NRZ
658931,K,Closed,NRZ
658944,K,Closed,NRZ
658960,K,Closed,NRZ
658973,K,Closed,NRZ
658986,K,Closed,NRZ
658999,K,Closed,NRZ
659008,K,Closed,NRZ
659011,K,Closed,NRZ
659024,K,Closed,NRZ
659037,K,Closed,NRZ
659040,K,Closed,NRZ
659053,K,Closed,NRZ
659066,K,Closed,NRZ
659079,K,Closed,NRZ
659082,K,Closed,NRZ
659095,K,Closed,NRZ
659105,K,Closed,NRZ
659118,K,Closed,NRZ
659121,K,Closed,NRZ
659134,K,Closed,NRZ
659147,K,Closed,NRZ
659150,K,Closed,NRZ
659163,K,Closed,NRZ
659176,K,Closed,NRZ
659189,K,Closed,NRZ
659192,K,Closed,NRZ
659202,K,Closed,NRZ
659215,K,Closed,NRZ
659228,K,Closed,NRZ
659231,K,Closed,NRZ
659244,K,Closed,NRZ
659257,K,Closed,NRZ
659260,K,Closed,NRZ
659273,K,Closed,NRZ
659299,K,Closed,NRZ
659312,K,Closed,NRZ
659325,K,Closed,NRZ
659338,K,Closed,NRZ
659341,K,Closed,NRZ
659354,K,Closed,NRZ
659367,K,Closed,NRZ
659370,K,Closed,NRZ
659383,K,Closed,NRZ
659396,K,Closed,NRZ
659406,K,Closed,NRZ
659419,K,Closed,NRZ
659422,K,Closed,NRZ
659435,K,Closed,NRZ
659451,K,Closed,NRZ
659464,K,Closed,NRZ
659477,K,Closed,NRZ
659480,K,Closed,NRZ
659493,K,Closed,NRZ
659503,K,Closed,NRZ
659529,K,Closed,NRZ
659532,K,Closed,NRZ
659545,K,Closed,NRZ
659558,K,Closed,NRZ
659561,K,Closed,NRZ
659574,K,Closed,NRZ
659587,K,Closed,NRZ
659590,K,Closed,NRZ
659600,K,Closed,NRZ
659613,K,Closed,NRZ
659626,K,Closed,NRZ
659639,K,Closed,NRZ
659642,K,Closed,NRZ
659655,K,Closed,NRZ
659668,K,Closed,NRZ
659684,K,Closed,NRZ
659697,K,Closed,NRZ
659707,K,Closed,NRZ
659710,K,Closed,NRZ
659723,K,Closed,NRZ
659736,K,Closed,NRZ
659749,K,Closed,NRZ
659752,K,Closed,NRZ
659765,K,Closed,NRZ
659781,K,Closed,NRZ
659794,K,Closed,NRZ
659804,K,Closed,NRZ
659817,K,Closed,NRZ
659820,K,Closed,NRZ
659833,K,Closed,NRZ
659846,K,Closed,NRZ
659859,K,Closed,NRZ
659862,K,Closed,NRZ
659888,K,Closed,NRZ
659891,K,Closed,NRZ
659927,K,Closed,NRZ
659930,K,Closed,NRZ
659943,K,Closed,NRZ
659956,K,Closed,NRZ
659969,K,Closed,NRZ
659972,K,Closed,NRZ
659985,K,Closed,NRZ
659998,K,Closed,NRZ
660000,K,Closed,NRZ
660013,K,Closed,NRZ
660026,K,Closed,NRZ
660039,K,Closed,NRZ
660042,K,Closed,NRZ
660055,K,Closed,NRZ
660068,K,Closed,NRZ
660071,K,Closed,NRZ
660084,K,Closed,NRZ
660097,K,Closed,NRZ
660107,K,Closed,NRZ
660110,K,Closed,NRZ
660123,K,Closed,NRZ
660136,K,Closed,NRZ
660149,K,Closed,NRZ
660152,K,Closed,NRZ
660165,K,Closed,NRZ
660178,K,Closed,NRZ
660181,K,Closed,NRZ
660194,K,Closed,NRZ
660204,K,Closed,NRZ
660217,K,Closed,NRZ
660220,K,Closed,NRZ
660233,K,Closed,NRZ
660246,K,Closed,NRZ
660259,K,Closed,NRZ
660262,K,Closed,NRZ
660275,K,Closed,NRZ
660288,K,Closed,NRZ
660291,K,Closed,NRZ
660301,K,Closed,NRZ
660314,K,Closed,NRZ
660327,K,Closed,NRZ
660330,K,Closed,NRZ
660343,K,Closed,NRZ
660356,K,Closed,NRZ
660369,K,Closed,NRZ
660372,K,Closed,NRZ
660385,K,Closed,NRZ
660398,K,Closed,NRZ
660408,K,Closed,NRZ
660411,K,Closed,NRZ
660424,K,Closed,NRZ
660437,K,Closed,NRZ
660440,K,Closed,NRZ
660453,K,Closed,NRZ
660466,K,Closed,NRZ
660479,K,Closed,NRZ
660482,K,Closed,NRZ
660495,K,Closed,NRZ
666004,K,Closed,NRZ
666017,K,Closed,NRZ
666020,K,Closed,NRZ
666033,K,Closed,NRZ
666046,K,Closed,NRZ
821412,K,Closed,NRZ
843380,K,Closed,NRZ
843681,K,Closed,NRZ
843830,K,Closed,NRZ
844525,K,Closed,NRZ
845100,K,Closed,NRZ
845362,K,Closed,NRZ
845566,K,Closed,NRZ
845935,K,Closed,NRZ
846002,K,Closed,NRZ
846044,K,Closed,NRZ
846387,K,Closed,NRZ
846413,K,Closed,NRZ
846442,K,Closed,NRZ
846523,K,Closed,NRZ
846549,K,Closed,NRZ
846565,K,Closed,NRZ
846581,K,Closed,NRZ
846662,K,Closed,NRZ
846688,K,Closed,NRZ
846701,K,Closed,NRZ
846756,K,Closed,NRZ
846866,K,Closed,NRZ
846905,K,Closed,NRZ
846950,K,Closed,NRZ
847001,K,Closed,NRZ
847014,K,Closed,NRZ
847027,K,Closed,NRZ
847030,K,Closed,NRZ
847124,K,Closed,NRZ
847221,K,Closed,NRZ
847276,K,Closed,NRZ
849504,K,Closed,NRZ
849520,K,Closed,NRZ
849588,K,Closed,NRZ
849591,K,Closed,NRZ
849601,K,Closed,NRZ
849614,K,Closed,NRZ
849627,K,Closed,NRZ
849630,K,Closed,NRZ
849698,K,Closed,NRZ
849737,K,Closed,NRZ
849753,K,Closed,NRZ
849766,K,Closed,NRZ
849779,K,Closed,NRZ
849782,K,Closed,NRZ
849805,K,Closed,NRZ
849818,K,Closed,NRZ
849821,K,Closed,NRZ
849876,K,Closed,NRZ
849889,K,Closed,NRZ
849892,K,Closed,NRZ
849902,K,Closed,NRZ
849915,K,Closed,NRZ
849928,K,Closed,NRZ
849944,K,Closed,NRZ
849957,K,Closed,NRZ
849973,K,Closed,NRZ
849999,K,Closed,NRZ
134002,X,Closed,NRZ
134015,X,Closed,NRZ
134028,X,Closed,NRZ
134031,X,Closed,NRZ
134044,X,Closed,NRZ
134057,X,Closed,NRZ
134060,X,Closed,NRZ
134073,X,Closed,NRZ
134086,X,Closed,NRZ
134109,X,Closed,NRZ
134112,X,Closed,NRZ
134125,X,Closed,NRZ
134138,X,Closed,NRZ
134167,X,Closed,NRZ
134170,X,Closed,NRZ
134183,X,Closed,NRZ
134196,X,Closed,NRZ
134219,X,Closed,NRZ
134222,X,Closed,NRZ
134235,X,Closed,NRZ
805001,FC,Flat,NRZ
805014,FC,Flat,NRZ
805027,FC,Flat,NRZ
805030,FC,Flat,NRZ
805043,FC,Flat,NRZ
805056,FC,Flat,NRZ
805069,FC,Flat,NRZ
805072,FC,Flat,NRZ
805085,FC,Flat,NRZ
805098,FC,Flat,NRZ
805108,FC,Flat,NRZ
805111,FC,Flat,NRZ
805124,FC,Flat,NRZ
805137,FC,Flat,NRZ
805140,FC,Flat,NRZ
805153,FC,Flat,NRZ
805166,FC,Flat,NRZ
805179,FC,Flat,NRZ
805182,FC,Flat,NRZ
805195,FC,Flat,NRZ
805205,FC,Flat,NRZ
805218,FC,Flat,NRZ
805221,FC,Flat,NRZ
805234,FC,Flat,NRZ
805247,FC,Flat,NRZ
805250,FC,Flat,NRZ
805263,FC,Flat,NRZ
805276,FC,Flat,NRZ
805289,FC,Flat,NRZ
805292,FC,Flat,NRZ
805302,FC,Flat,NRZ
805315,FC,Flat,NRZ
805328,FC,Flat,NRZ
805331,FC,Flat,NRZ
805344,FC,Flat,NRZ
805357,FC,Flat,NRZ
805360,FC,Flat,NRZ
805373,FC,Flat,NRZ
805386,FC,Flat,NRZ
805399,FC,Flat,NRZ
805409,FC,Flat,NRZ
805412,FC,Flat,NRZ
805425,FC,Flat,NRZ
805438,FC,Flat,NRZ
805441,FC,Flat,NRZ
805467,FC,Flat,NRZ
805470,FC,Flat,NRZ
805483,FC,Flat,NRZ
805496,FC,Flat,NRZ
805506,FC,Flat,NRZ
805519,FC,Flat,NRZ
805522,FC,Flat,NRZ
805535,FC,Flat,NRZ
805548,FC,Flat,NRZ
805551,FC,Flat,NRZ
805564,FC,Flat,NRZ
805577,FC,Flat,NRZ
805580,FC,Flat,NRZ
805593,FC,Flat,NRZ
805603,FC,Flat,NRZ
805616,FC,Flat,NRZ
805629,FC,Flat,NRZ
805632,FC,Flat,NRZ
805645,FC,Flat,NRZ
805658,FC,Flat,NRZ
805661,FC,Flat,NRZ
805674,FC,Flat,NRZ
805687,FC,Flat,NRZ
805690,FC,Flat,NRZ
805700,FC,Flat,NRZ
805713,FC,Flat,NRZ
805726,FC,Flat,NRZ
805739,FC,Flat,NRZ
805742,FC,Flat,NRZ
805755,FC,Flat,NRZ
805768,FC,Flat,NRZ
805771,FC,Flat,NRZ
805784,FC,Flat,NRZ
805797,FC,Flat,NRZ
805807,FC,Flat,NRZ
805810,FC,Flat,NRZ
805823,FC,Flat,NRZ
805836,FC,Flat,NRZ
805849,FC,Flat,NRZ
805852,FC,Flat,NRZ
805865,FC,Flat,NRZ
805878,FC,Flat,NRZ
805881,FC,Flat,NRZ
805894,FC,Flat,NRZ
805904,FC,Flat,NRZ
805917,FC,Flat,NRZ
805920,FC,Flat,NRZ
805933,FC,Flat,NRZ
805946,FC,Flat,NRZ
805959,FC,Flat,NRZ
805962,FC,Flat,NRZ
805975,FC,Flat,NRZ
805988,FC,Flat,NRZ
805991,FC,Flat,NRZ
806000,FC,Flat,NRZ
806013,FC,Flat,NRZ
806026,FC,Flat,NRZ
806039,FC,Flat,NRZ
806042,FC,Flat,NRZ
806055,FC,Flat,NRZ
806068,FC,Flat,NRZ
806071,FC,Flat,NRZ
806084,FC,Flat,NRZ
806097,FC,Flat,NRZ
806107,FC,Flat,NRZ
806110,FC,Flat,NRZ
806123,FC,Flat,NRZ
806136,FC,Flat,NRZ
806149,FC,Flat,NRZ
806152,FC,Flat,NRZ
806165,FC,Flat,NRZ
806178,FC,Flat,NRZ
806181,FC,Flat,NRZ
806194,FC,Flat,NRZ
806204,FC,Flat,NRZ
806217,FC,Flat,NRZ
806220,FC,Flat,NRZ
806233,FC,Flat,NRZ
806246,FC,Flat,NRZ
806259,FC,Flat,NRZ
806262,FC,Flat,NRZ
806275,FC,Flat,NRZ
806288,FC,Flat,NRZ
806291,FC,Flat,NRZ
806314,FC,Flat,NRZ
806327,FC,Flat,NRZ
806330,FC,Flat,NRZ
806343,FC,Flat,NRZ
806356,FC,Flat,NRZ
806369,FC,Flat,NRZ
806372,FC,Flat,NRZ
806385,FC,Flat,NRZ
806398,FC,Flat,NRZ
806408,FC,Flat,NRZ
806411,FC,Flat,NRZ
806424,FC,Flat,NRZ
806437,FC,Flat,NRZ
806440,FC,Flat,NRZ
806453,FC,Flat,NRZ
806466,FC,Flat,NRZ
806479,FC,Flat,NRZ
806482,FC,Flat,NRZ
806495,FC,Flat,NRZ
806518,FC,Flat,NRZ
806521,FC,Flat,NRZ
806534,FC,Flat,NRZ
806547,FC,Flat,NRZ
806550,FC,Flat,NRZ
806563,FC,Flat,NRZ
806576,FC,Flat,NRZ
806589,FC,Flat,NRZ
806592,FC,Flat,NRZ
806602,FC,Flat,NRZ
806615,FC,Flat,NRZ
806628,FC,Flat,NRZ
806631,FC,Flat,NRZ
806644,FC,Flat,NRZ
806657,FC,Flat,NRZ
806660,FC,Flat,NRZ
806673,FC,Flat,NRZ
806686,FC,Flat,NRZ
806699,FC,Flat,NRZ
806709,FC,Flat,NRZ
806712,FC,Flat,NRZ
806725,FC,Flat,NRZ
806738,FC,Flat,NRZ
806741,FC,Flat,NRZ
806754,FC,Flat,NRZ
806767,FC,Flat,NRZ
806770,FC,Flat,NRZ
806783,FC,Flat,NRZ
806796,FC,Flat,NRZ
806806,FC,Flat,NRZ
806819,FC,Flat,NRZ
806822,FC,Flat,NRZ
806835,FC,Flat,NRZ
806848,FC,Flat,NRZ
806851,FC,Flat,NRZ
806864,FC,Flat,NRZ
806877,FC,Flat,NRZ
806880,FC,Flat,NRZ
806893,FC,Flat,NRZ
806903,FC,Flat,NRZ
806916,FC,Flat,NRZ
806929,FC,Flat,NRZ
806932,FC,Flat,NRZ
806945,FC,Flat,NRZ
806958,FC,Flat,NRZ
806961,FC,Flat,NRZ
806974,FC,Flat,NRZ
806987,FC,Flat,NRZ
806990,FC,Flat,NRZ
807009,FC,Flat,NRZ
807012,FC,Flat,NRZ
807025,FC,Flat,NRZ
807038,FC,Flat,NRZ
807041,FC,Flat,NRZ
807054,FC,Flat,NRZ
807067,FC,Flat,NRZ
807070,FC,Flat,NRZ
807083,FC,Flat,NRZ
807096,FC,Flat,NRZ
807106,FC,Flat,NRZ
807119,FC,Flat,NRZ
807122,FC,Flat,NRZ
807135,FC,Flat,NRZ
807148,FC,Flat,NRZ
807151,FC,Flat,NRZ
807164,FC,Flat,NRZ
807177,FC,Flat,NRZ
807180,FC,Flat,NRZ
807193,FC,Flat,NRZ
807203,FC,Flat,NRZ
807216,FC,Flat,NRZ
807229,FC,Flat,NRZ
807232,FC,Flat,NRZ
807245,FC,Flat,NRZ
807258,FC,Flat,NRZ
807261,FC,Flat,NRZ
807274,FC,Flat,NRZ
807290,FC,Flat,NRZ
807300,FC,Flat,NRZ
807313,FC,Flat,NRZ
807326,FC,Flat,NRZ
807339,FC,Flat,NRZ
807342,FC,Flat,NRZ
807355,FC,Flat,NRZ
807368,FC,Flat,NRZ
807371,FC,Flat,NRZ
807384,FC,Flat,NRZ
807397,FC,Flat,NRZ
807407,FC,Flat,NRZ
807410,FC,Flat,NRZ
807423,FC,Flat,NRZ
807436,FC,Flat,NRZ
807449,FC,Flat,NRZ
807452,FC,Flat,NRZ
807465,FC,Flat,NRZ
807478,FC,Flat,NRZ
807481,FC,Flat,NRZ
807494,FC,Flat,NRZ
807504,FC,Flat,NRZ
807517,FC,Flat,NRZ
807520,FC,Flat,NRZ
807533,FC,Flat,NRZ
807546,FC,Flat,NRZ
807559,FC,Flat,NRZ
807562,FC,Flat,NRZ
807575,FC,Flat,NRZ
807588,FC,Flat,NRZ
807591,FC,Flat,NRZ
807601,FC,Flat,NRZ
807614,FC,Flat,NRZ
807627,FC,Flat,NRZ
807630,FC,Flat,NRZ
807643,FC,Flat,NRZ
807656,FC,Flat,NRZ
807669,FC,Flat,NRZ
807672,FC,Flat,NRZ
807685,FC,Flat,NRZ
807698,FC,Flat,NRZ
807708,FC,Flat,NRZ
807711,FC,Flat,NRZ
807724,FC,Flat,NRZ
807737,FC,Flat,NRZ
807740,FC,Flat,NRZ
807753,FC,Flat,NRZ
807766,FC,Flat,NRZ
807779,FC,Flat,NRZ
807782,FC,Flat,NRZ
807795,FC,Flat,NRZ
807805,FC,Flat,NRZ
807818,FC,Flat,NRZ
807821,FC,Flat,NRZ
807834,FC,Flat,NRZ
807847,FC,Flat,NRZ
807850,FC,Flat,NRZ
807863,FC,Flat,NRZ
807876,FC,Flat,NRZ
807889,FC,Flat,NRZ
807892,FC,Flat,NRZ
807902,FC,Flat,NRZ
807915,FC,Flat,NRZ
807928,FC,Flat,NRZ
807931,FC,Flat,NRZ
807944,FC,Flat,NRZ
807957,FC,Flat,NRZ
807960,FC,Flat,NRZ
807973,FC,Flat,NRZ
807999,FC,Flat,NRZ
808008,FC,Flat,NRZ
808011,FC,Flat,NRZ
808024,FC,Flat,NRZ
808037,FC,Flat,NRZ
808040,FC,Flat,NRZ
808053,FC,Flat,NRZ
808066,FC,Flat,NRZ
808082,FC,Flat,NRZ
808095,FC,Flat,NRZ
808105,FC,Flat,NRZ
808118,FC,Flat,NRZ
808121,FC,Flat,NRZ
808134,FC,Flat,NRZ
